path	cell	dataType	antibody	view	replicate	type	lab
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1ePol24h8ME0S129InputRepSignalRep1.bigWig	G1E	ChipSeq	Pol2-4H8	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1ePol24h8ME0S129InputRepSignalRep2.bigWig	G1E	ChipSeq	Pol2-4H8	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1ePol24h8ME0S129InputSig.bigWig	G1E	ChipSeq	Pol2-4H8	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputAlnRep1.bam	G1E	ChipSeq	TAL1_(SC-12984)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputAlnRep2.bam	G1E	ChipSeq	TAL1_(SC-12984)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputPk.broadPeak.gz	G1E	ChipSeq	TAL1_(SC-12984)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputRepPeaksRep1.broadPeak.gz	G1E	ChipSeq	TAL1_(SC-12984)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputRepPeaksRep2.broadPeak.gz	G1E	ChipSeq	TAL1_(SC-12984)	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputRepSignalRep1.bigWig	G1E	ChipSeq	TAL1_(SC-12984)	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputRepSignalRep2.bigWig	G1E	ChipSeq	TAL1_(SC-12984)	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eTal1ME0S129InputSig.bigWig	G1E	ChipSeq	TAL1_(SC-12984)	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd14hAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd14hPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd14hSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd24hAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd24hPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd24hSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd30hAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd30hPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd30hSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd3hAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd3hPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd3hSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd7hAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd7hPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd7hSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputPkRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4Gata1aME0S129InputSigRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd14hAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd14hSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd24hAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd24hSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd30hAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd30hSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd3hAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd3hSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd7hAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputDiffd7hSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4InputME0S129InputSigRep1.bigWig	G1E-ER4	ChipSeq	Input	Signal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	CTCF	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	CTCF	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputPk.broadPeak.gz	G1E-ER4	ChipSeq	CTCF	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputRepPeaksRep1.broadPeak.gz	G1E-ER4	ChipSeq	CTCF	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputRepPeaksRep2.broadPeak.gz	G1E-ER4	ChipSeq	CTCF	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	CTCF	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	CTCF	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2CtcfME0S129InputSig.bigWig	G1E-ER4	ChipSeq	CTCF	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	GATA1_(SC-265)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputPk.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputRepPeaksRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputRepPeaksRep2.broadPeak.gz	G1E-ER4	ChipSeq	GATA1_(SC-265)	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputSig.bigWig	G1E-ER4	ChipSeq	GATA1_(SC-265)	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	GATA2_(SC-9008)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	GATA2_(SC-9008)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputPk.broadPeak.gz	G1E-ER4	ChipSeq	GATA2_(SC-9008)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputRepPeaksRep1.broadPeak.gz	G1E-ER4	ChipSeq	GATA2_(SC-9008)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputRepPeaksRep2.broadPeak.gz	G1E-ER4	ChipSeq	GATA2_(SC-9008)	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	GATA2_(SC-9008)	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	GATA2_(SC-9008)	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputSig.bigWig	G1E-ER4	ChipSeq	GATA2_(SC-9008)	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2InputME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	Input	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2InputME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	Input	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2InputME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	Input	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2InputME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	Input	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2InputME0S129InputSig.bigWig	G1E-ER4	ChipSeq	Input	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	Pol2-4H8	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	Pol2-4H8	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputAlnRep3.bam	G1E-ER4	ChipSeq	Pol2-4H8	Alignments	3	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputPk.broadPeak.gz	G1E-ER4	ChipSeq	Pol2-4H8	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepPeaksRep1.broadPeak.gz	G1E-ER4	ChipSeq	Pol2-4H8	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepPeaksRep2.broadPeak.gz	G1E-ER4	ChipSeq	Pol2-4H8	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepPeaksRep3.broadPeak.gz	G1E-ER4	ChipSeq	Pol2-4H8	RepPeaks	3	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	Pol2-4H8	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	Pol2-4H8	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputRepSignalRep3.bigWig	G1E-ER4	ChipSeq	Pol2-4H8	RepSignal	3	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Pol24h8ME0S129InputSig.bigWig	G1E-ER4	ChipSeq	Pol2-4H8	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputAlnRep1.bam	G1E-ER4	ChipSeq	TAL1_(SC-12984)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputAlnRep2.bam	G1E-ER4	ChipSeq	TAL1_(SC-12984)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputPk.broadPeak.gz	G1E-ER4	ChipSeq	TAL1_(SC-12984)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepPeaksRep1.broadPeak.gz	G1E-ER4	ChipSeq	TAL1_(SC-12984)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepPeaksRep2.broadPeak.gz	G1E-ER4	ChipSeq	TAL1_(SC-12984)	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepSignalRep1.bigWig	G1E-ER4	ChipSeq	TAL1_(SC-12984)	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepSignalRep2.bigWig	G1E-ER4	ChipSeq	TAL1_(SC-12984)	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputSig.bigWig	G1E-ER4	ChipSeq	TAL1_(SC-12984)	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputAlnRep1.bam	Megakaryo	ChipSeq	FLI1_(sc-356)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputAlnRep2.bam	Megakaryo	ChipSeq	FLI1_(sc-356)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputPk.broadPeak.gz	Megakaryo	ChipSeq	FLI1_(sc-356)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepPeaksRep1.broadPeak.gz	Megakaryo	ChipSeq	FLI1_(sc-356)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepPeaksRep2.broadPeak.gz	Megakaryo	ChipSeq	FLI1_(sc-356)	RepPeaks	2	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepSignalRep1.bigWig	Megakaryo	ChipSeq	FLI1_(sc-356)	RepSignal	1	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputRepSignalRep2.bigWig	Megakaryo	ChipSeq	FLI1_(sc-356)	RepSignal	2	bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoFli1sc356BE14halfCd1InputSig.bigWig	Megakaryo	ChipSeq	FLI1_(sc-356)	Signal		bigWig	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputAlnRep1.bam	Megakaryo	ChipSeq	GATA1_(SC-265)	Alignments	1	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputAlnRep2.bam	Megakaryo	ChipSeq	GATA1_(SC-265)	Alignments	2	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputAlnRep3.bam	Megakaryo	ChipSeq	GATA1_(SC-265)	Alignments	3	bam	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputPk.broadPeak.gz	Megakaryo	ChipSeq	GATA1_(SC-265)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputPkV2.broadPeak.gz	Megakaryo	ChipSeq	GATA1_(SC-265)	Peaks		broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputRepPeaksRep1.broadPeak.gz	Megakaryo	ChipSeq	GATA1_(SC-265)	RepPeaks	1	broadPeak	PSU-m
http://hgdownload.cse.ucsc.edu/goldenPath/mm9/encodeDCC/wgEncodePsuTfbs/wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputRepPeaksRep2.broadPeak.gz	Megakaryo	ChipSeq	GATA1_(SC-265)	RepPeaks	2	broadPeak	PSU-m
